year,school_name,street_addr,county,city,zip,district_name,designation,title_i,total_num_concentrators,num_creds_earned,num_cte_enroll,num_stu_enroll,pct_stu_enroll,Funding_2018,Funding_2019,Funding_2020,Funding_2021,Funding_2022,Funding_2023
2019,Coulwood STEM Academy,500 Kentberry Dr,Mecklenburg,Charlotte,28214,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,708,724,0.9779000000000001,NA,NA,NA,NA,NA,NA
2019,Crown Point Elementary,3335 Sam Newell Rd,Mecklenburg,Matthews,28105,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Crestdale Middle,940 Sam Newell Rd,Mecklenburg,Matthews,28105,Charlotte-Mecklenburg Schools,Public,No,NA,NA,636,907,0.7012,NA,NA,NA,NA,NA,NA
2019,Davidson Elementary,635 South St,Mecklenburg,Davidson,28036,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Butler High,1810 Matthews-Mint Hill Rd,Mecklenburg,Matthews,28105,Charlotte-Mecklenburg Schools,Public,No,274,407,1332,2044,0.6517000000000001,NA,NA,NA,NA,NA,NA
2019,David Cox Road Elementary,4215 David Cox Rd,Mecklenburg,Charlotte,28269,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Military and Global Leadership Academy,"1411 Hawthorne Lane, Ste A",Mecklenburg,Charlotte,28205,Charlotte-Mecklenburg Schools,Public,Yes,3,251,153,185,0.8270000000000001,NA,NA,NA,NA,NA,NA
2019,Devonshire Elementary,6500 Barrington Dr,Mecklenburg,Charlotte,28215,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Marie G Davis,3351 Griffith St,Mecklenburg,Charlotte,28203,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,149,150,0.9933,NA,NA,NA,NA,NA,NA
2019,Dilworth Elementary School: Latta Campus,405 E. Park Ave,Mecklenburg,Charlotte,28203,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,First Ward Creative Arts Acad,715 N. Caldwell St,Mecklenburg,Charlotte,28202,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Berewick Elementary,5910 Dixie River Rd,Mecklenburg,Charlotte,28278,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Druid Hills Academy,2801 Lucena Ave,Mecklenburg,Charlotte,28206,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,136,157,0.8662000000000001,NA,NA,NA,NA,NA,NA
2019,East Mecklenburg High,6800 Monroe Rd,Mecklenburg,Charlotte,28212,Charlotte-Mecklenburg Schools,Public,No,145,551,1338,2005,0.6673,NA,NA,NA,NA,NA,NA
2019,Eastover Elementary,500 Cherokee Rd,Mecklenburg,Charlotte,28207,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Eastway Middle,1501 Norland Rd,Mecklenburg,Charlotte,28205,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,763,911,0.8375,NA,NA,NA,NA,NA,NA
2019,Elizabeth Lane Elem,121 Elizabeth Ln,Mecklenburg,Matthews,28105,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Elon Park Elementary,11425 Ardrey Kell Rd,Mecklenburg,Charlotte,28277,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Elizabeth Traditional Elem,1601 Park Dr,Mecklenburg,Charlotte,28204,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Endhaven Elementary,6815 Endhaven Ln,Mecklenburg,Charlotte,28277,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Hawthorne Academy of Health Sciences,1411 Hawthorne Ln,Mecklenburg,Charlotte,28205,Charlotte-Mecklenburg Schools,Public,No,39,106,244,249,0.9799,NA,NA,NA,NA,NA,NA
2019,Polo Ridge Elementary,11830 Tom Short Rd,Mecklenburg,Charlotte,28277,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Francis Bradley Middle,13345 Beatties Ford Rd,Mecklenburg,Huntersville,28078,Charlotte-Mecklenburg Schools,Public,No,NA,NA,751,1074,0.6993,NA,NA,NA,NA,NA,NA
2019,Garinger High,1100 Eastway Dr,Mecklenburg,Charlotte,28205,Charlotte-Mecklenburg Schools,Public,Yes,113,201,1126,1715,0.6566,NA,NA,NA,NA,NA,NA
2019,Greenway Park Elementary,8301 Monroe Rd,Mecklenburg,Charlotte,28212,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Alexander Graham Middle,1800 Runnymede Lane,Mecklenburg,Charlotte,28211,Charlotte-Mecklenburg Schools,Public,No,NA,NA,780,1443,0.5405,NA,NA,NA,NA,NA,NA
2019,Harper Middle College High,315 W Hebron St,Mecklenburg,Charlotte,28273,Charlotte-Mecklenburg Schools,Public,No,11,8,74,183,0.4044,NA,NA,NA,NA,NA,NA
2019,Harding University High,2001 Alleghany St,Mecklenburg,Charlotte,28208,Charlotte-Mecklenburg Schools,Public,Yes,111,248,857,1459,0.5874,NA,NA,NA,NA,NA,NA
2019,Hawk Ridge Elementary,9201 Bryant Farms Rd,Mecklenburg,Charlotte,28277,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Lawrence Orr Elementary,4835 Shamrock Dr,Mecklenburg,Charlotte,28215,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Parkside Elementary,2945 Johnston-Oehler Rd,Mecklenburg,Charlotte,28269,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Hickory Grove Elementary,6709 Pence Rd,Mecklenburg,Charlotte,28215,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Highland Creek Elementary,7242 Highland Creek Pkwy,Mecklenburg,Charlotte,28269,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Hidden Valley Elementary,5100 Snow White Ln,Mecklenburg,Charlotte,28213,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Highland Mill Montessori,3201 Clemson Ave,Mecklenburg,Charlotte,28205,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Highland Renaissance Academy,125 W Craighead Rd,Mecklenburg,Charlotte,28206,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Hopewell High,11530 Beatties Ford Rd,Mecklenburg,Huntersville,28078,Charlotte-Mecklenburg Schools,Public,No,229,581,1118,1712,0.653,NA,NA,NA,NA,NA,NA
2019,Hornets Nest Elementary,6700 Beatties Ford Rd,Mecklenburg,Charlotte,28216,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Croft Community Elementary,4911 Hucks Rd,Mecklenburg,Charlotte,28269,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Huntersville Elementary,200 Gilead Rd,Mecklenburg,Huntersville,28078,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Huntingtowne Farms Elementary,2520 Huntingtowne Farms Ln,Mecklenburg,Charlotte,28210,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Idlewild Elementary,7101 Idlewild Rd,Mecklenburg,Charlotte,28212,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Independence High,1967 Patriot Dr,Mecklenburg,Charlotte,28227,Charlotte-Mecklenburg Schools,Public,No,134,1092,1392,2241,0.6212,NA,NA,NA,NA,NA,NA
2019,James Martin Middle,6301 University Pointe Blvd,Mecklenburg,Charlotte,28262,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,694,860,0.807,NA,NA,NA,NA,NA,NA
2019,Governors Village STEM Academy (Upper),7810 Neal Rd,Mecklenburg,Charlotte,28262,Charlotte-Mecklenburg Schools,Public,No,NA,NA,574,578,0.9931,NA,NA,NA,NA,NA,NA
2019,Jay M Robinson Middle,5925 Ballantyne Commons Pkwy,Mecklenburg,Charlotte,28277,Charlotte-Mecklenburg Schools,Public,No,NA,NA,862,1252,0.6884999999999999,NA,NA,NA,NA,NA,NA
2019,Joseph W Grier Academy,8330 Grier Rd,Mecklenburg,Charlotte,28215,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,J.V. Washam Elementary,9611 Westmoreland Rd,Mecklenburg,Cornelius,28031,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Kennedy Middle,4000 Gallant Ln,Mecklenburg,Charlotte,28273,Charlotte-Mecklenburg Schools,Public,No,NA,NA,817,1065,0.7670999999999999,NA,NA,NA,NA,NA,NA
2019,Trillium Springs Montessori,9213 Beatties Ford Rd,Mecklenburg,Huntersville,28078,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Lake Wylie Elementary,13620 Erwin Rd,Mecklenburg,Charlotte,28273,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Ballantyne Elementary,15425 Scholastic Dr,Mecklenburg,Charlotte,28277,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Lansdowne Elementary,6400 Prett Ct,Mecklenburg,Charlotte,28270,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Turning Point Academy,8701 Moores Chapel Rd,Mecklenburg,Charlotte,28214,Charlotte-Mecklenburg Schools,Public,Yes,3,27,145,308,0.4708,NA,NA,NA,NA,NA,NA
2019,Lebanon Road Elementary,7300 Lebanon Rd,Mecklenburg,Charlotte,28227,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Blythe Elementary,12202 Hambright Rd,Mecklenburg,Huntersville,28078,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Levine Middle College High,2728 Campus Ridge Rd,Mecklenburg,Matthews,28105,Charlotte-Mecklenburg Schools,Public,No,6,8,65,229,0.2838,NA,NA,NA,NA,NA,NA
2019,Long Creek Elementary,9213-A Beatties Ford Rd,Mecklenburg,Huntersville,28078,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Mallard Creek High,3825 Johnston Oehler Rd,Mecklenburg,Charlotte,28269,Charlotte-Mecklenburg Schools,Public,No,204,881,1510,2408,0.6271,NA,NA,NA,NA,NA,NA
2019,Mallard Creek Elementary,9801 Mallard Creek Rd,Mecklenburg,Charlotte,28262,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Matthews Elementary,200 E McDowell St,Mecklenburg,Matthews,28105,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Martin Luther King Jr Middle,500 Bilmark Ave,Mecklenburg,Charlotte,28213,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,691,947,0.7297,NA,NA,NA,NA,NA,NA
2019,McAlpine Elementary,9100 Carswell Ln,Mecklenburg,Charlotte,28277,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,McClintock Middle,1925 Rama Rd,Mecklenburg,Charlotte,28212,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,828,1176,0.7041,NA,NA,NA,NA,NA,NA
2019,McKee Road Elementary,4101 McKee Rd,Mecklenburg,Charlotte,28270,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Merry Oaks International Academy,3508 Draper Ave,Mecklenburg,Charlotte,28205,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Metro School,405 S. Davidson St,Mecklenburg,Charlotte,28202,Charlotte-Mecklenburg Schools,Public,No,NA,NA,154,163,0.9448000000000001,NA,NA,NA,NA,NA,NA
2019,Mint Hill Middle,11501 Idewild Rd,Mecklenburg,Matthews,28105,Charlotte-Mecklenburg Schools,Public,No,NA,NA,798,1229,0.6493000000000001,NA,NA,NA,NA,NA,NA
2019,Rocky River High,10505 Clear Creek Commerce Dr,Mecklenburg,Mint Hill,28227,Charlotte-Mecklenburg Schools,Public,No,182,98,921,1494,0.6164999999999999,NA,NA,NA,NA,NA,NA
2019,Montclaire Elementary,5801 Farmbrook Dr,Mecklenburg,Charlotte,28210,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Lincoln Heights Academy,5833 Millhaven Lane,Mecklenburg,Charlotte,28269,Charlotte-Mecklenburg Schools,Public,Yes,5,NA,20,63,0.3175,NA,NA,NA,NA,NA,NA
2019,Mountain Island Lake Academy,7905 Pleasant Grove Rd,Mecklenburg,Charlotte,28216,Charlotte-Mecklenburg Schools,Public,No,NA,NA,196,256,0.7656000000000001,NA,NA,NA,NA,NA,NA
2019,River Oaks Academy,1015 Mt Holly-Huntersville Rd,Mecklenburg,Charlotte,28214,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Myers Park Traditional,2132 Radcliffe Ave,Mecklenburg,Charlotte,28207,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Myers Park High,2400 Colony Rd,Mecklenburg,Charlotte,28209,Charlotte-Mecklenburg Schools,Public,No,77,769,1729,3328,0.5195000000000001,NA,NA,NA,NA,NA,NA
2019,Governors Village STEM Academy (Lower),7910 Neal Rd,Mecklenburg,Charlotte,28262,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Nations Ford Elementary,7050 Nations Ford Rd,Mecklenburg,Charlotte,28217,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Newell Elementary,"325 Rocky River Road, West",Mecklenburg,Charlotte,28213,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Vaughan Academy of Technology,8601 Old Concord Rd,Mecklenburg,Charlotte,28213,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,J H Gunn Elementary,7400 Harrisburg Rd,Mecklenburg,Charlotte,28215,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Northeast Middle,5960 Brickstone Dr,Mecklenburg,Charlotte,28227,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,585,606,0.9653,NA,NA,NA,NA,NA,NA
2019,North Mecklenburg High,11201 Old Statesville Rd,Mecklenburg,Huntersville,28078,Charlotte-Mecklenburg Schools,Public,No,262,209,1368,2180,0.6275,NA,NA,NA,NA,NA,NA
2019,Northridge Middle,7601 The Plaza,Mecklenburg,Charlotte,28215,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,816,923,0.8841,NA,NA,NA,NA,NA,NA
2019,Northwest School of the Arts,1415 Beatties Ford Rd,Mecklenburg,Charlotte,28216,Charlotte-Mecklenburg Schools,Public,No,22,10,377,1077,0.35,NA,NA,NA,NA,NA,NA
2019,Oakhurst STEAM Academy,4511 Monroe Rd,Mecklenburg,Charlotte,28205,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Oakdale Elementary,1825 Oakdale Rd,Mecklenburg,Charlotte,28216,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Oaklawn Language Academy,1810 Oaklawn Ave,Mecklenburg,Charlotte,28216,Charlotte-Mecklenburg Schools,Public,No,NA,NA,128,154,0.8312,NA,NA,NA,NA,NA,NA
2019,Bruns Avenue Elementary,501 S. Bruns Ave,Mecklenburg,Charlotte,28208,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Olympic High,4301 Sandy Porter Rd,Mecklenburg,Charlotte,28273,Charlotte-Mecklenburg Schools,Public,No,379,546,1859,2616,0.7106,NA,NA,NA,NA,NA,NA
2019,Olde Providence Elementary,3800 Rea Rd,Mecklenburg,Charlotte,28226,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Park Road Montessori,3701 Haven Dr,Mecklenburg,Charlotte,28209,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Palisades Park Elementary,15321 York Rd,Mecklenburg,Charlotte,28278,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Paw Creek Elementary,1300 Cathey Rd,Mecklenburg,Charlotte,28214,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Phillip O Berry Academy of Technology,1430 Alleghany St,Mecklenburg,Charlotte,28208,Charlotte-Mecklenburg Schools,Public,No,323,735,1478,1679,0.8803,NA,NA,NA,NA,NA,NA
2019,Piedmont IB Middle,1241 E 10th St,Mecklenburg,Charlotte,28204,Charlotte-Mecklenburg Schools,Public,No,NA,NA,332,1070,0.3103,NA,NA,NA,NA,NA,NA
2019,Performance Learning Center,2300 W Sugar Creek Road,Mecklenburg,Charlotte,28262,Charlotte-Mecklenburg Schools,Public,Yes,30,35,132,159,0.8301999999999999,NA,NA,NA,NA,NA,NA
2019,Charlotte-Mecklenburg Virtual HS,1900 Newcastle St,Mecklenburg,Charlotte,28216,Charlotte-Mecklenburg Schools,Public,No,7,112,119,321,0.37070000000000003,NA,NA,NA,NA,NA,NA
2019,Pineville Elementary,204 Lowry St,Mecklenburg,Pineville,28134,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Pinewood Elementary,805 Seneca Pl,Mecklenburg,Charlotte,28210,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Piney Grove Elementary,8801 Eaglewind Dr,Mecklenburg,Charlotte,28212,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Providence Spring Elementary,10045 Providence Church Ln,Mecklenburg,Charlotte,28277,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Providence High,1800 Pineville-Matthews Rd,Mecklenburg,Charlotte,28270,Charlotte-Mecklenburg Schools,Public,No,92,365,1241,1927,0.644,NA,NA,NA,NA,NA,NA
2019,Quail Hollow Middle,2901 Smithfield Church Rd,Mecklenburg,Charlotte,28210,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,737,1180,0.6246,NA,NA,NA,NA,NA,NA
2019,Rama Road Elementary,1035 Rama Rd,Mecklenburg,Charlotte,28211,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Randolph Middle,4400 Water Oak Rd,Mecklenburg,Charlotte,28211,Charlotte-Mecklenburg Schools,Public,No,NA,NA,894,1160,0.7706999999999999,NA,NA,NA,NA,NA,NA
2019,Ranson Middle,5850 Statesville Rd,Mecklenburg,Charlotte,28269,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,926,1155,0.8017,NA,NA,NA,NA,NA,NA
2019,Renaissance West STEAM Academy,3241 New Renaissance Way,Mecklenburg,Charlotte,28208,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,62,65,0.9538,NA,NA,NA,NA,NA,NA
2019,Reedy Creek Elementary,10801 Plaza Rd Ext,Mecklenburg,Charlotte,28215,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Reid Park Academy,4108 W Tyvola Rd,Mecklenburg,Charlotte,28208,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Ridge Road Middle,7260 Highland Creek Pkwy,Mecklenburg,Charlotte,28269,Charlotte-Mecklenburg Schools,Public,No,NA,NA,954,1300,0.7338,NA,NA,NA,NA,NA,NA
2019,Dilworth Elementary School: Sedgefield C,715 Hartford Ave,Mecklenburg,Charlotte,28209,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Sedgefield Middle,2700 Dorchester Pl,Mecklenburg,Charlotte,28209,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,308,536,0.5746,NA,NA,NA,NA,NA,NA
2019,Stoney Creek Elementary,14015 Mallard Roost Rd,Mecklenburg,Charlotte,28262,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Selwyn Elementary,2840 Colony Rd,Mecklenburg,Charlotte,28211,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Shamrock Gardens Elementary,1900 Newcastle St,Mecklenburg,Charlotte,28216,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Sharon Elementary,4330 Foxcroft Rd,Mecklenburg,Charlotte,28211,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Waddell Language Academy,7030 Nations Ford Rd,Mecklenburg,Charlotte,28217,Charlotte-Mecklenburg Schools,Public,No,NA,NA,179,443,0.40409999999999996,NA,NA,NA,NA,NA,NA
2019,Smithfield Elementary,3200 Smithfield Church Rd,Mecklenburg,Charlotte,28210,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,South Mecklenburg High,8900 Park Rd,Mecklenburg,Charlotte,28210,Charlotte-Mecklenburg Schools,Public,No,152,554,1722,3067,0.5615,NA,NA,NA,NA,NA,NA
2019,South Charlotte Middle,8040 Strawberry Ln,Mecklenburg,Charlotte,28277,Charlotte-Mecklenburg Schools,Public,No,NA,NA,655,966,0.6781,NA,NA,NA,NA,NA,NA
2019,Southwest Middle School,13624 Steele Creek Rd,Mecklenburg,Charlotte,28273,Charlotte-Mecklenburg Schools,Public,No,NA,NA,1107,1457,0.7598,NA,NA,NA,NA,NA,NA
2019,Starmount Acad of Excellence,1600 Brookdale Ave,Mecklenburg,Charlotte,28210,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Statesville Road Elementary,5521 Milhaven Ln,Mecklenburg,Charlotte,28269,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Steele Creek Elementary,4100 Gallant Ln,Mecklenburg,Charlotte,28273,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Sterling Elementary,9601 China Grove Church Rd,Mecklenburg,Pineville,28134,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Thomasboro Academy,538 Bradford Dr,Mecklenburg,Charlotte,28208,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,161,201,0.8009999999999999,NA,NA,NA,NA,NA,NA
2019,Torrence Creek Elementary,14550 Ranson Rd,Mecklenburg,Huntersville,28078,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Grand Oak Elementary,15410 Stumptown Rd,Mecklenburg,Huntersville,28078,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Tuckaseegee Elementary,2028 Little Rock Rd,Mecklenburg,Charlotte,28214,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,University Park Creative Arts,2400 Hildebrand St,Mecklenburg,Charlotte,28216,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,University Meadows Elementary,1600 Pavilion Blvd,Mecklenburg,Charlotte,28262,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Charlotte Engineering Early College-UNCC,9000 Robert Snyder Rd,Mecklenburg,Charlotte,28262,Charlotte-Mecklenburg Schools,Public,No,74,81,278,329,0.845,NA,NA,NA,NA,NA,NA
2019,Charlotte Teacher Early College,8838 Craver Road,Mecklenburg,Charlotte,28223,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Irwin Academic Center,329 N. Irwin Ave,Mecklenburg,Charlotte,28202,Charlotte-Mecklenburg Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Walter G Byers School,1415 Hamilton St,Mecklenburg,Charlotte,28206,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,89,99,0.899,NA,NA,NA,NA,NA,NA
2019,West Charlotte High,2219 Senior Dr,Mecklenburg,Charlotte,28216,Charlotte-Mecklenburg Schools,Public,Yes,90,158,759,1366,0.5556,NA,NA,NA,NA,NA,NA
2019,Westerly Hills Academy,4420 Denver Ave,Mecklenburg,Charlotte,28208,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,West Mecklenburg High,7400 Tuckaseegee Rd,Mecklenburg,Charlotte,28214,Charlotte-Mecklenburg Schools,Public,Yes,134,612,1007,1235,0.8154,NA,NA,NA,NA,NA,NA
2019,J T Williams Secondary Montessori,2400 Carmine St,Mecklenburg,Charlotte,28206,Charlotte-Mecklenburg Schools,Public,No,NA,NA,136,212,0.6415000000000001,NA,NA,NA,NA,NA,NA
2019,Wilson STEM Academy,7020 Tuckaseegee Rd,Mecklenburg,Charlotte,28214,Charlotte-Mecklenburg Schools,Public,Yes,NA,NA,439,469,0.9359999999999999,NA,NA,NA,NA,NA,NA
