year,school_name,street_addr,county,city,zip,district_name,designation,title_i,total_num_concentrators,num_creds_earned,num_cte_enroll,num_stu_enroll,pct_stu_enroll,Funding_2018,Funding_2019,Funding_2020,Funding_2021,Funding_2022,Funding_2023
2018,W M Irvin Elementary,1400 Gold Rush Drive,Cabarrus,Concord,28025,Cabarrus County Schools,Public,Yes,NA,NA,NA,NA,NA,595832.5,830878.5,799528.5,817189,1233832,1228531.5
2018,Wolf Meadow Elementary,150 Wolf Meadow Drive SW,Cabarrus,Concord,28027,Cabarrus County Schools,Public,Yes,NA,NA,NA,NA,NA,595832.5,830878.5,799528.5,817189,1233832,1228531.5
2018,Patriots Elementary,1510 Holden Rd SW,Cabarrus,Concord,28025,Cabarrus County Schools,Public,No,NA,NA,NA,NA,NA,595832.5,830878.5,799528.5,817189,1233832,1228531.5
2018,Hickory Ridge Middle,7336 Raging Ridge Rd,Cabarrus,Harrisburg,28075,Cabarrus County Schools,Public,No,NA,NA,771,1197,0.6441,595832.5,830878.5,799528.5,817189,1233832,1228531.5
2018,Cabarrus Early College of Technology,670 Concord Parkway North,Cabarrus,Concord,28027,Cabarrus County Schools,Public,No,NA,NA,58,122,0.4754,595832.5,830878.5,799528.5,817189,1233832,1228531.5
2018,Cabarrus-Kannapolis Early Coll,1531 Trinity Church Rd,Cabarrus,Concord,28027,Cabarrus County Schools,Public,No,NA,NA,23,234,0.0983,595832.5,830878.5,799528.5,817189,1233832,1228531.5
2018,Harold E. Winkler Middle,4501 Weddington Rd NW,Cabarrus,Concord,28027,Cabarrus County Schools,Public,No,NA,NA,898,1005,0.8935,595832.5,830878.5,799528.5,817189,1233832,1228531.5
2018,Cabarrus County Schools,4401 Old Airport Road,Cabarrus,Concord,28025,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,A L Brown High,415 E 1st Street,Cabarrus,Kannapolis,28083,Kannapolis City Schools,Public,No,244,686,1252,1603,0.7809999999999999,31716,63805,122597.5,333354.5,494022.5,298798
2018,"Forest Park Elementary, Kannapolis",1333 Forest Park Drive,Cabarrus,Kannapolis,28083,Kannapolis City Schools,Public,Yes,NA,NA,NA,NA,NA,31716,63805,122597.5,333354.5,494022.5,298798
2018,Fred L Wilson Elementary,1401 Pine Street,Cabarrus,Kannapolis,28081,Kannapolis City Schools,Public,Yes,NA,NA,NA,NA,NA,31716,63805,122597.5,333354.5,494022.5,298798
2018,GW Carver Elementary,525 East C St,Cabarrus,Kannapolis,28083,Kannapolis City Schools,Public,Yes,NA,NA,NA,NA,NA,31716,63805,122597.5,333354.5,494022.5,298798
2018,Jackson Park Elementary,1400 Jackson Street,Cabarrus,Kannapolis,28083,Kannapolis City Schools,Public,Yes,NA,NA,NA,NA,NA,31716,63805,122597.5,333354.5,494022.5,298798
2018,Kannapolis Middle,1000 Virginia Dare Street,Cabarrus,Kannapolis,28081,Kannapolis City Schools,Public,No,NA,NA,1122,1209,0.9279999999999999,31716,63805,122597.5,333354.5,494022.5,298798
2018,Shady Brook Elementary,903 Rogers Lake Road,Cabarrus,Kannapolis,28081,Kannapolis City Schools,Public,Yes,NA,NA,NA,NA,NA,31716,63805,122597.5,333354.5,494022.5,298798
2018,Woodrow Wilson Elementary,800 N Walnut Street,Cabarrus,Kannapolis,28081,Kannapolis City Schools,Public,Yes,NA,NA,NA,NA,NA,31716,63805,122597.5,333354.5,494022.5,298798
2018,Kannapolis City Schools,100 Denver Street,Cabarrus,Kannapolis,28083,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Carolina International School,9545 Poplar Tent Road,Cabarrus,Concord,28027,Charter Schools,Charter,No,NA,NA,65,428,0.1519,NA,NA,NA,NA,NA,NA
2018,Cabarrus Charter Academy,355 Poplar Crossing Dr NW,Cabarrus,Concord,28027,Charter Schools,Charter,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,A.C.E. Academy,7807 Caldwell Road,Cabarrus,Harrisburg,28075,Charter Schools,Charter,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Kannapolis Charter Academy,1911 Concord Lake Road,Cabarrus,Kannapolis,28083,Charter Schools,Charter,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Baton Elementary,1400 Baton School Road,Caldwell,Granite Falls,28630,Caldwell County Schools,Public,Yes,NA,NA,NA,NA,NA,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,Caldwell Career Cen Mid. Coll.,2857 Hickory Boulevard,Caldwell,Hudson,28638,Caldwell County Schools,Public,No,84,13,213,233,0.9142,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,Gateway School,1889 Dudley Shoals Road,Caldwell,Granite Falls,28630,Caldwell County Schools,Public,Yes,NA,NA,54,90,0.6,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,Horizons Elementary,332 Greenhaven Dr. NW,Caldwell,Lenoir,28645,Caldwell County Schools,Public,Yes,NA,NA,NA,NA,NA,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,Collettsville School,4690 Collettsville School Rd,Caldwell,Collettsville,28611,Caldwell County Schools,Public,Yes,NA,NA,115,115,1,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,Caldwell Early College,2859 Hickory Blvd SW,Caldwell,Hudson,28638,Caldwell County Schools,Public,No,NA,NA,67,386,0.1736,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,Davenport A+ School,901 College Avenue SW,Caldwell,Lenoir,28645,Caldwell County Schools,Public,Yes,NA,NA,NA,NA,NA,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,Dudley Shoals Elementary,1500 Dudley Shoals Road,Caldwell,Granite Falls,28630,Caldwell County Schools,Public,Yes,NA,NA,NA,NA,NA,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,Gamewell Elementary,2904 Morganton Boulevard,Caldwell,Lenoir,28645,Caldwell County Schools,Public,Yes,NA,NA,NA,NA,NA,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,Gamewell Middle,3210 Gamewell School Road,Caldwell,Lenoir,28645,Caldwell County Schools,Public,Yes,NA,NA,418,538,0.777,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,Granite Falls Middle,90 N Main Street,Caldwell,Granite Falls,28630,Caldwell County Schools,Public,Yes,NA,NA,520,585,0.8889,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,Granite Falls Elementary,60 N Highland Avenue,Caldwell,Granite Falls,28630,Caldwell County Schools,Public,Yes,NA,NA,NA,NA,NA,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,Happy Valley Elementary,1350 Yadkin River Road,Caldwell,Lenoir,28645,Caldwell County Schools,Public,Yes,NA,NA,98,98,1,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,Hibriten High,1350 Panther Trail SE,Caldwell,Lenoir,28645,Caldwell County Schools,Public,No,99,360,553,830,0.6663,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,Hudson Elementary,200 Roy Coffey Drive,Caldwell,Hudson,28638,Caldwell County Schools,Public,Yes,NA,NA,NA,NA,NA,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,Hudson Middle,291 Pine Mountain Road,Caldwell,Hudson,28638,Caldwell County Schools,Public,Yes,NA,NA,553,647,0.8547,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,Kings Creek Elementary,3680 Wilkesboro Boulevard,Caldwell,Lenoir,28645,Caldwell County Schools,Public,Yes,NA,NA,44,44,1,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,William Lenoir Middle,1366 Wildcat Trail,Caldwell,Lenoir,28645,Caldwell County Schools,Public,Yes,NA,NA,409,573,0.7138,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,Lower Creek Elementary,630 Lower Creek Drive NE,Caldwell,Lenoir,28645,Caldwell County Schools,Public,Yes,NA,NA,NA,NA,NA,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,"Oak Hill Elementary, Lenoir",4603 Oak Hill School Road,Caldwell,Lenoir,28645,NA,Public,Yes,NA,NA,23,44,0.5227,NA,NA,NA,NA,NA,NA
2018,Sawmills Elementary,4436 Sawmills School Road,Caldwell,Granite Falls,28630,Caldwell County Schools,Public,Yes,NA,NA,NA,NA,NA,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,South Caldwell High,7035 Spartan Drive,Caldwell,Hudson,28638,Caldwell County Schools,Public,No,213,662,959,1429,0.6711,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,Valmead Elementary,111 Elizabeth Drive NW,Caldwell,Lenoir,28645,Caldwell County Schools,Public,Yes,NA,NA,NA,NA,NA,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,West Caldwell High,300 W Caldwell Drive,Caldwell,Lenoir,28645,Caldwell County Schools,Public,No,82,226,539,818,0.6589,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,West Lenoir Elementary,125 Maple Drive NW,Caldwell,Lenoir,28645,NA,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Whitnel Elementary,1425 Berkley Street SW,Caldwell,Lenoir,28645,Caldwell County Schools,Public,Yes,NA,NA,NA,NA,NA,396397.5,342336.5,441607,504490,559790.5,382586.5
2018,Caldwell County Schools,1914 Hickory Boulevard SW,Caldwell,Lenoir,28645,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Camden County High,103 US 158 W,Camden,Camden,27921,Camden County Schools,Public,No,56,156,360,430,0.8371999999999999,54556.5,55681,82244,86935.5,88778.5,64494
2018,Grandy Primary,175 NC Hwy 343 North,Camden,Camden,27921,Camden County Schools,Public,Yes,NA,NA,NA,NA,NA,54556.5,55681,82244,86935.5,88778.5,64494
2018,Camden Intermediate,123 Noblitt Drive,Camden,Camden,27921,Camden County Schools,Public,No,NA,NA,NA,NA,NA,54556.5,55681,82244,86935.5,88778.5,64494
2018,Camden Middle,248 Scotland Road,Camden,Camden,27921,Camden County Schools,Public,No,NA,NA,157,268,0.5858,54556.5,55681,82244,86935.5,88778.5,64494
2018,Camden Early College High,103-A US Highway 158 West,Camden,Camden,27921,Camden County Schools,Public,No,3,NA,60,167,0.3593,54556.5,55681,82244,86935.5,88778.5,64494
2018,Camden County Schools,174 NC Hwy 343 N,Camden,Camden,27921,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Atlantic Elementary,151 School Drive,Carteret,Atlantic,28511,Carteret County Public Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Bogue Sound Elementary,3323 Highway 24,Carteret,Newport,28570,Carteret County Public Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Beaufort Elementary,110 Carraway Drive,Carteret,Beaufort,28516,Carteret County Public Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Bridges School,140 Vashti Dr,Carteret,Morehead City,28557,Carteret County Public Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Beaufort Middle,100 Carraway Drive,Carteret,Beaufort,28516,Carteret County Public Schools,Public,No,NA,NA,263,279,0.9427,NA,NA,NA,NA,NA,NA
2018,Broad Creek Middle,2382 Hwy 24,Carteret,Newport,28570,Carteret County Public Schools,Public,No,NA,NA,331,638,0.5188,NA,NA,NA,NA,NA,NA
2018,East Carteret High,3263 Hwy 70 E,Carteret,Beaufort,28516,Carteret County Public Schools,Public,No,71,171,408,559,0.7299,NA,NA,NA,NA,NA,NA
2018,Croatan High,1 Cougar Lane,Carteret,Newport,28570,Carteret County Public Schools,Public,No,89,286,660,901,0.7325,NA,NA,NA,NA,NA,NA
2018,Harkers Island Elementary,1163 Island Road,Carteret,Harkers Island,28531,Carteret County Public Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Morehead Elem at Camp Glenn,3316 Arendell Street,Carteret,Morehead City,28557,Carteret County Public Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Morehead City Middle,400 Barbour Road,Carteret,Morehead City,28557,Carteret County Public Schools,Public,No,NA,NA,297,512,0.5801,NA,NA,NA,NA,NA,NA
2018,Morehead City Primary,4409 Country Club Road,Carteret,Morehead City,28557,Carteret County Public Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Newport Elementary,219 Chatham Street,Carteret,Newport,28570,Carteret County Public Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Newport Middle,500 E Chatham Street,Carteret,Newport,28570,Carteret County Public Schools,Public,No,NA,NA,289,391,0.7391,NA,NA,NA,NA,NA,NA
2018,Down East Middle and Smyrna Elementary,174 Marshallberg Road,Carteret,Smyrna,28579,Carteret County Public Schools,Public,Yes,NA,NA,136,171,0.7953,NA,NA,NA,NA,NA,NA
2018,West Carteret High,4700 Country Club Road,Carteret,Morehead City,28557,Carteret County Public Schools,Public,No,79,662,883,1218,0.725,NA,NA,NA,NA,NA,NA
2018,"White Oak Elementary, Cape Carteret",555 WB McLean Drive,Carteret,Cape Carteret,28584,Carteret County Public Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Carteret County Public Schools,107 Safrit Drive,Carteret,Beaufort,28516,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Tiller School,1950 Live Oak Street,Carteret,Beaufort,28516,Charter Schools,Charter,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Bartlett Yancey High,466 Main Street E,Caswell,Yanceyville,27379,Caswell County Schools,Public,No,199,66,689,793,0.8689,89292.5,62981.5,50790,119050.5,190105.5,113765.5
2018,"North Elementary, Providence",10390 NC Hwy 86 N,Caswell,Providence,27315,Caswell County Schools,Public,Yes,NA,NA,NA,NA,NA,89292.5,62981.5,50790,119050.5,190105.5,113765.5
2018,N L Dillard Middle,255 Hatchett Road,Caswell,Yanceyville,27379,Caswell County Schools,Public,No,NA,NA,483,571,0.8459,89292.5,62981.5,50790,119050.5,190105.5,113765.5
2018,"Oakwood Elementary, Yanceyville",274 Oakwood Drive,Caswell,Yanceyville,27379,Caswell County Schools,Public,Yes,NA,NA,NA,NA,NA,89292.5,62981.5,50790,119050.5,190105.5,113765.5
2018,"South Elementary, Mebane",8925 NC Hwy 86 S,Caswell,Mebane,27302,Caswell County Schools,Public,Yes,NA,NA,NA,NA,NA,89292.5,62981.5,50790,119050.5,190105.5,113765.5
2018,"Stoney Creek Elementary, Reidsville",1803 Stoney Creek School Road,Caswell,Reidsville,27320,Caswell County Schools,Public,Yes,NA,NA,NA,NA,NA,89292.5,62981.5,50790,119050.5,190105.5,113765.5
2018,Caswell County Schools,319 East Main Street,Caswell,YANCEYVILLE,27379,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Harry M Arndt Middle,3350 34th Street Drive NE,Catawba,Hickory,28601,Catawba County Schools,Public,No,NA,NA,620,638,0.9718000000000001,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Balls Creek Elementary,2620 Balls Creek Road,Catawba,Newton,28658,Catawba County Schools,Public,Yes,NA,NA,NA,NA,NA,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Bandys High,5040 E Bandys Road,Catawba,Catawba,28609,Catawba County Schools,Public,No,135,461,661,895,0.7384999999999999,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Banoak Elementary,7651 W NC 10 Hwy,Catawba,Vale,28168,Catawba County Schools,Public,Yes,NA,NA,NA,NA,NA,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Blackburn Elementary,4377 W NC 10 Hwy,Catawba,Newton,28658,Catawba County Schools,Public,Yes,NA,NA,NA,NA,NA,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Bunker Hill High,4675 Oxford School Road,Catawba,Claremont,28610,Catawba County Schools,Public,No,118,514,702,908,0.7731,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Catawba Rosenwald Education Center,403 6th Ave SW,Catawba,Catawba,28609,Catawba County Schools,Public,No,3,3,15,24,0.625,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Catawba Elementary School,5415 Hudson Chapel Road,Catawba,Catawba,28609,Catawba County Schools,Public,Yes,NA,NA,NA,NA,NA,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Challenger Early College High,2550 Hwy 70 SE,Catawba,Hickory,28602,Catawba County Schools,Public,No,1,NA,44,407,0.1081,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Charles H Tuttle Elementary,2872 Water Plant Road,Catawba,Maiden,28650,Catawba County Schools,Public,Yes,NA,NA,NA,NA,NA,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Claremont Elementary,3384 E Main Street,Catawba,Claremont,28610,Catawba County Schools,Public,Yes,NA,NA,NA,NA,NA,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Clyde Campbell Elementary,2121 35th Avenue Drive NE,Catawba,Hickory,28601,Catawba County Schools,Public,Yes,NA,NA,NA,NA,NA,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Fred T Foard High,3407 Plateau Road,Catawba,Newton,28658,Catawba County Schools,Public,No,95,392,741,968,0.7655,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Jacobs Fork Middle,3431 Plateau Road,Catawba,Newton,28658,Catawba County Schools,Public,No,NA,NA,396,484,0.8181999999999999,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Lyle Creek Elementary,1845 Edgewater Drive NW,Catawba,Conover,28613,Catawba County Schools,Public,Yes,NA,NA,NA,NA,NA,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Maiden Elementary,201 N Main Avenue,Catawba,Maiden,28650,Catawba County Schools,Public,Yes,NA,NA,NA,NA,NA,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Maiden Middle School,518 North C Avenue,Catawba,Maiden,28650,Catawba County Schools,Public,No,NA,NA,411,423,0.9716,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Maiden High,600 West Main Street,Catawba,Maiden,28650,Catawba County Schools,Public,No,112,256,712,903,0.7885,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Mill Creek Middle,1041 Shiloh Road,Catawba,Claremont,28610,Catawba County Schools,Public,No,NA,NA,312,387,0.8062,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,"Mountain View Elementary, Hickory",5911 Dwayne Starnes Road,Catawba,Hickory,28602,Catawba County Schools,Public,Yes,NA,NA,NA,NA,NA,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Oxford Elementary,5915 Oxford School Road,Catawba,Claremont,28610,Catawba County Schools,Public,Yes,NA,NA,NA,NA,NA,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,"River Bend Middle, Claremont",4670 Oxford School Road,Catawba,Claremont,28610,Catawba County Schools,Public,No,NA,NA,455,474,0.9599,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Sherrills Ford Elementary,8103 Sherrills Ford Road,Catawba,Sherrills Ford,28673,Catawba County Schools,Public,No,NA,NA,NA,NA,NA,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Saint Stephens Elementary,684 30th Street NE,Catawba,Conover,28613,Catawba County Schools,Public,Yes,NA,NA,NA,NA,NA,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Saint Stephens High,3205 34th Street Drive NE,Catawba,Hickory,28601,Catawba County Schools,Public,No,117,425,940,1261,0.7454000000000001,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Snow Creek Elementary,3238 Snow Creek Rd,Catawba,Hickory,28601,Catawba County Schools,Public,Yes,NA,NA,NA,NA,NA,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Startown Elementary,4119 Startown Road,Catawba,Newton,28658,Catawba County Schools,Public,Yes,NA,NA,NA,NA,NA,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Webb A Murray Elementary,3901 Section House Road,Catawba,Hickory,28601,Catawba County Schools,Public,Yes,NA,NA,NA,NA,NA,250008.5,253377.5,322523.5,408527.5,515448,424324
2018,Catawba County Schools,2285 North Anderson Avenue,Catawba,Newton,28658,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Northview Middle,302 28th Avenue NE,Catawba,Hickory,28601,Hickory City Schools,Public,Yes,NA,NA,415,543,0.7643000000000001,124289.5,127503,136978,214880.5,226724,127235
2018,Grandview Middle,451 Catawba Valley Boulevard,Catawba,Hickory,28602,Hickory City Schools,Public,Yes,NA,NA,350,454,0.7709,124289.5,127503,136978,214880.5,226724,127235
2018,Hickory Career Arts Magnet High School,409 8th Avenue NE,Catawba,Hickory,28601,Hickory City Schools,Public,Yes,45,136,132,152,0.8684000000000001,124289.5,127503,136978,214880.5,226724,127235
2018,Hickory High,1234 3rd Street NE,Catawba,Hickory,28601,Hickory City Schools,Public,No,101,334,661,1079,0.6126,124289.5,127503,136978,214880.5,226724,127235
2018,W M Jenkins Elementary,3750 N Center Street,Catawba,Hickory,28601,Hickory City Schools,Public,Yes,NA,NA,NA,NA,NA,124289.5,127503,136978,214880.5,226724,127235
2018,Longview Elementary,737 12th Street SW,Catawba,Hickory,28602,Hickory City Schools,Public,Yes,NA,NA,NA,NA,NA,124289.5,127503,136978,214880.5,226724,127235
2018,"Oakwood Elementary, Hickory",366 4th Street NW,Catawba,Hickory,28601,Hickory City Schools,Public,Yes,NA,NA,NA,NA,NA,124289.5,127503,136978,214880.5,226724,127235
2018,Southwest Primary,1580 32nd Street SW,Catawba,Hickory,28602,Hickory City Schools,Public,Yes,NA,NA,NA,NA,NA,124289.5,127503,136978,214880.5,226724,127235
2018,Viewmont Elementary,21 16th Avenue NW,Catawba,Hickory,28601,Hickory City Schools,Public,Yes,NA,NA,NA,NA,NA,124289.5,127503,136978,214880.5,226724,127235
2018,Hickory City Schools,432 4th Avenue SW,Catawba,Hickory,28602,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Conover Special Education,108 7th Street Place SW,Catawba,Conover,28613,Newton Conover City Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Newton-Conover High,338 W 15th Street,Catawba,Newton,28658,Newton Conover City Schools,Public,No,80,272,609,775,0.7857999999999999,NA,NA,NA,NA,NA,NA
2018,Newton-Conover Middle,873 Northern Dr NW,Catawba,Conover,28613,Newton Conover City Schools,Public,No,NA,NA,450,628,0.7166,NA,NA,NA,NA,NA,NA
2018,Shuford Elementary,810 Hunsucker Drive,Catawba,Conover,28613,Newton Conover City Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,South Newton Elementary,306 West I Street,Catawba,Newton,28658,Newton Conover City Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,North Newton Elementary,221 West 26th St,Catawba,Newton,28658,Newton Conover City Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Discovery High School,301 West 18th St,Catawba,Newton,28658,Newton Conover City Schools,Public,No,1,NA,84,216,0.3889,NA,NA,NA,NA,NA,NA
2018,Newton Conover City Schools,605 North Ashe Avenue,Catawba,Newton,28658,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Bennett School,61 Randolph Street,Chatham,Bennett,27208,Chatham County Schools,Public,Yes,NA,NA,72,77,0.9351,215092.5,211691.5,195476.5,189622.5,245214.5,230139.5
2018,Bonlee School,152 Bonlee School Road,Chatham,Bear Creek,27207,Chatham County Schools,Public,Yes,NA,NA,79,113,0.6990999999999999,215092.5,211691.5,195476.5,189622.5,245214.5,230139.5
2018,SAGE Academy,501 Martin L King Jr Blvd,Chatham,Siler City,27344,Chatham County Schools,Public,No,28,9,32,36,0.8889,215092.5,211691.5,195476.5,189622.5,245214.5,230139.5
2018,Chatham Middle,2025 South 2nd Avenue Ext,Chatham,Siler City,27344,Chatham County Schools,Public,Yes,NA,NA,546,575,0.9495999999999999,215092.5,211691.5,195476.5,189622.5,245214.5,230139.5
2018,Chatham Central High,14950 NC Hwy 902 W,Chatham,Bear Creek,27207,Chatham County Schools,Public,No,57,35,339,414,0.8188,215092.5,211691.5,195476.5,189622.5,245214.5,230139.5
2018,Horton Middle,79 Horton Road,Chatham,Pittsboro,27312,Chatham County Schools,Public,No,NA,NA,209,353,0.5921,215092.5,211691.5,195476.5,189622.5,245214.5,230139.5
2018,J S Waters School,55 J S Waters School Road,Chatham,Goldston,27252,Chatham County Schools,Public,Yes,NA,NA,95,95,1,215092.5,211691.5,195476.5,189622.5,245214.5,230139.5
2018,Jordan Matthews High,910 East Cardinal Street,Chatham,Siler City,27344,Chatham County Schools,Public,No,116,95,703,871,0.8070999999999999,215092.5,211691.5,195476.5,189622.5,245214.5,230139.5
2018,Margaret B. Pollard Middle,185 Granite Mill Blvd.,Chatham,Chapel Hill,27516,Chatham County Schools,Public,No,NA,NA,556,669,0.8311,215092.5,211691.5,195476.5,189622.5,245214.5,230139.5
2018,Moncure School,600 Moncure School Road,Chatham,Moncure,27559,Chatham County Schools,Public,Yes,NA,NA,75,116,0.6466,215092.5,211691.5,195476.5,189622.5,245214.5,230139.5
2018,North Chatham Elementary,3380 Lystra Road,Chatham,Chapel Hill,27517,Chatham County Schools,Public,No,NA,NA,NA,NA,NA,215092.5,211691.5,195476.5,189622.5,245214.5,230139.5
2018,Northwood High,310 Northwood High School Road,Chatham,Pittsboro,27312,Chatham County Schools,Public,No,128,205,952,1368,0.6959000000000001,215092.5,211691.5,195476.5,189622.5,245214.5,230139.5
2018,Perry W Harrison Elementary,2655 Hamlet Chapel Road,Chatham,Pittsboro,27312,Chatham County Schools,Public,No,NA,NA,NA,NA,NA,215092.5,211691.5,195476.5,189622.5,245214.5,230139.5
2018,Pittsboro Elementary,375 Pittsboro School Road,Chatham,Pittsboro,27312,Chatham County Schools,Public,Yes,NA,NA,NA,NA,NA,215092.5,211691.5,195476.5,189622.5,245214.5,230139.5
2018,Siler City Elementary,671 Ellington Road,Chatham,Siler City,27344,Chatham County Schools,Public,Yes,NA,NA,NA,NA,NA,215092.5,211691.5,195476.5,189622.5,245214.5,230139.5
2018,Silk Hope School,7945 Silk Hope Gum Springs Rd,Chatham,Siler City,27344,Chatham County Schools,Public,Yes,NA,NA,142,144,0.9861,215092.5,211691.5,195476.5,189622.5,245214.5,230139.5
2018,Virginia Cross Elementary,234 Cross School Road,Chatham,Siler City,27344,Chatham County Schools,Public,Yes,NA,NA,NA,NA,NA,215092.5,211691.5,195476.5,189622.5,245214.5,230139.5
2018,Chatham School of Science & Engineering,501 Martin Luther King Jr Blvd,Chatham,Siler City,27344,Chatham County Schools,Public,No,NA,6,19,34,0.5588000000000001,215092.5,211691.5,195476.5,189622.5,245214.5,230139.5
2018,Chatham County Schools,369 West St,Chatham,Pittsboro,27312,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Chatham Charter,2200 Hamp Stone Rd,Chatham,Siler City,27344,Charter Schools,Charter,No,4,NA,82,318,0.2579,NA,NA,NA,NA,NA,NA
2018,Woods Charter,160 Woodland Grove Ln,Chatham,Chapel Hill,27516,Charter Schools,Charter,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Willow Oak Montessori,50101 Governors Dr,Chatham,Chapel Hill,27517,Charter Schools,Charter,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
